UserFavouriteId,UserId,ArtistId,(No column name),usergroupid,isVisible,DisplayName,GroupName
13653,5106,252106,27/03/2015,6617,1,Chris Stapleton,UMG Nashville
13375,5106,252106,23/03/2015,6588,1,Chris Stapleton,Lori - Publicity 
13376,5106,252106,23/03/2015,6593,1,Chris Stapleton,Jen - Prod. Mngr
13377,5106,252106,23/03/2015,6596,1,Chris Stapleton,Kelli - PM Coord.
13225,5106,252106,20/03/2015,6572,1,Chris Stapleton,Amy - Digital
13191,5106,252106,20/03/2015,6569,1,Chris Stapleton,Mercury Records
2395,2804,252859,24/10/2013,5511,1,B5,Favourites
13427,5389,254379,23/03/2015,6598,1,Alessia,Social Report Additions
12565,366,256019,02/03/2015,6128,1,Mirai,CZ domestic priorities
11921,1244,256019,02/02/2015,5469,1,Mirai,Favourites
12072,381,256019,09/02/2015,4965,1,Mirai,Domestic 360
12105,856,257491,10/02/2015,4815,1,Bo Katzman Chor,Favourites
10794,1481,258199,13/01/2015,6136,1,Karat,ELE
11360,837,258209,26/01/2015,5376,1,Les Stentors,Favourites
2407,2804,260308,25/10/2013,5511,1,Mila,Favourites
831,198,261318,14/01/2013,5079,1,Ulrik Munther,Favourites
8362,4838,261318,03/11/2014,4797,1,Ulrik Munther,Polydor
7917,3384,261318,16/10/2014,4898,1,Ulrik Munther,Favourites
1279,530,261573,02/05/2013,4899,1,Grupo Revelação,Favourites
3771,3673,261761,09/04/2014,4818,1,Rita Redshoes,Favourites
5033,3453,261761,20/06/2014,5175,1,Rita Redshoes,Favourites
6532,4516,261761,12/09/2014,5611,1,Rita Redshoes,Favourites
9481,2630,261761,05/12/2014,6014,1,Rita Redshoes,All UMP Artists
9482,2630,261761,05/12/2014,6015,1,Rita Redshoes,All UMP Current Artists
9483,2630,261761,05/12/2014,5843,1,Rita Redshoes,Favourites
9484,2630,261761,05/12/2014,6019,1,Rita Redshoes,Licenciamentos
2299,2798,261811,21/10/2013,5099,1,Tigran Hamasyan,Favourites
2220,1536,263988,14/10/2013,5481,1,Clementino,Favourites
9006,744,264575,03/12/2014,5952,1,Lisa Batiashvili,Deutsche Grammophon
9019,744,265024,03/12/2014,5952,1,Mojca Erdmann,Deutsche Grammophon
9453,2630,265459,05/12/2014,6014,1,Luisa Sobral,All UMP Artists
9454,2630,265459,05/12/2014,6015,1,Luisa Sobral,All UMP Current Artists
9455,2630,265459,05/12/2014,5843,1,Luisa Sobral,Favourites
8628,4516,265459,14/11/2014,5611,1,Luisa Sobral,Favourites
7608,872,265459,08/10/2014,5554,1,Luisa Sobral,Favourites
3789,3673,265459,10/04/2014,4818,1,Luisa Sobral,Favourites
13431,864,266212,24/03/2015,5713,1,Bombs Away,Favourites
13580,5127,266496,25/03/2015,6603,1,Amaranthe,Indie Artists
13739,2826,266496,31/03/2015,5286,1,Amaranthe,Favourites
4662,3557,266496,03/06/2014,5521,1,Amaranthe,Favourites
4637,2879,266496,03/06/2014,5711,1,Amaranthe,Favourites
7626,3133,266496,08/10/2014,5542,1,Amaranthe,Favourites
12082,3576,266496,09/02/2015,6324,1,Amaranthe,The Kooks
10832,3989,266496,13/01/2015,6278,1,Amaranthe,Spinefarm
10721,386,266798,12/01/2015,6269,1,Megaloh,German HipHop
13501,386,266798,24/03/2015,6599,1,Megaloh,Current Prios
2664,1959,266991,20/12/2013,5174,1,We Are The In Crowd,Favourites
2527,529,267107,20/11/2013,5898,1,One Direction,Favourites
4834,4010,267107,06/06/2014,5851,1,One Direction,Favourites
10842,2173,267107,14/01/2015,6279,1,One Direction,Top 10
8637,4338,267131,14/11/2014,5252,1,Norma Jean,Favourites
10835,2173,267140,14/01/2015,6279,1,Ed Sheeran,Top 10
5655,4330,267140,28/07/2014,5652,1,Ed Sheeran,Favourites
3549,1959,267299,31/03/2014,5174,1,Hurray For The Riff Raff,Favourites
3467,2817,267299,26/03/2014,4830,1,Hurray For The Riff Raff,Favourites
5877,2237,267364,06/08/2014,5292,1,Wu Tang Clan,Favourites
3466,2817,267514,26/03/2014,4830,1,Fenech Soler,Favourites
4155,3809,267514,07/05/2014,5434,1,Fenech Soler,Favourites
3437,2817,267518,24/03/2014,4830,1,Manchester Orchestra,Favourites
2762,1959,267518,27/01/2014,5174,1,Manchester Orchestra,Favourites
3158,3363,267518,28/02/2014,5838,1,Manchester Orchestra,Favourites
1922,1487,267518,19/08/2013,5179,1,Manchester Orchestra,Favourites
7768,4434,267539,09/10/2014,4953,1,Eric Roberson,Favourites
1378,1979,267557,20/05/2013,5180,1,Ivyrise,Favourites
6026,2637,267594,20/08/2014,4845,1,Oh Land,Favourites
2931,3210,267613,11/02/2014,5185,1,The Maine,Favourites
3457,3533,267691,25/03/2014,5093,1,Iron Monkey,Favourites
7951,4753,267923,20/10/2014,5310,1,Black Motion,Favourites
6749,4510,268106,17/09/2014,5411,1,Niro,Favourites
4661,3542,268106,03/06/2014,5374,1,Niro,Favourites
4777,122,268190,05/06/2014,5570,1,Panda Da Panda,Favourites
4843,4009,268271,06/06/2014,5443,1,Naughty Boy,Favourites
3283,1593,268271,13/03/2014,5429,1,Naughty Boy,Favourites
2122,2151,268271,30/09/2013,5181,1,Naughty Boy,Favourites
1616,2144,268271,24/06/2013,4856,1,Naughty Boy,Favourites
1674,2063,268271,01/07/2013,5384,1,Naughty Boy,Favourites
1561,1999,268271,11/06/2013,5275,1,Naughty Boy,Favourites
1950,1396,268271,21/08/2013,5565,1,Naughty Boy,Favourites
11479,5126,268271,27/01/2015,6357,1,Naughty Boy,Virgin Roster
11658,4667,268271,27/01/2015,6372,1,Naughty Boy,Sarah Artists
4973,586,268315,16/06/2014,5638,1,Bahamas,Favourites
6108,4448,268315,26/08/2014,5869,1,Bahamas,Favourites
6116,4448,268387,26/08/2014,5869,1,Alunageorge,Favourites
4331,3871,268387,15/05/2014,5120,1,Alunageorge,Favourites
1995,228,268387,12/09/2013,5459,1,Alunageorge,Favourites
1075,1049,268387,26/02/2013,5266,1,Alunageorge,Favourites
2044,2623,268387,17/09/2013,5315,1,Alunageorge,Favourites
9886,4448,268387,10/12/2014,6097,1,Alunageorge,All Acts
9865,4448,268387,10/12/2014,6087,1,Alunageorge,Phil's Acts
7804,986,268412,13/10/2014,5372,1,Frank Ocean,Favourites
2387,2804,268412,24/10/2013,5511,1,Frank Ocean,Favourites
1275,1907,268412,02/05/2013,5046,1,Frank Ocean,Favourites
1092,1674,268412,08/03/2013,5927,1,Frank Ocean,Favourites
857,1581,268412,17/01/2013,5207,1,Frank Ocean,Favourites
513,1295,268412,25/07/2012,5173,1,Frank Ocean,Favourites
1081,1674,268474,08/03/2013,5927,1,Alesso,Favourites
6132,4435,268474,26/08/2014,5090,1,Alesso,Favourites
5852,2715,268474,05/08/2014,5298,1,Alesso,Favourites
6714,4510,268474,17/09/2014,5411,1,Alesso,Favourites
8729,3278,268474,21/11/2014,4849,1,Alesso,Favourites
8902,1,268474,03/12/2014,5939,1,Alesso,Eight To Break (Artists)
8172,988,268474,28/10/2014,5075,1,Alesso,Favourites
9140,4476,268474,03/12/2014,5978,1,Alesso,LongTest
9117,4900,268474,03/12/2014,5973,1,Alesso,Jonas
9251,533,268474,04/12/2014,5998,1,Alesso,UMI Urban
9828,3295,268474,10/12/2014,6083,1,Alesso,PM AM DECEMBRE 2014
9900,4098,268474,10/12/2014,5561,1,Alesso,Favourites
11647,4667,268474,27/01/2015,6372,1,Alesso,Sarah Artists
11469,5126,268474,27/01/2015,6357,1,Alesso,Virgin Roster
11989,1649,268474,04/02/2015,5013,1,Alesso,Favourites
12158,38,268474,11/02/2015,6432,1,Alesso,Virgin EMI
12366,4051,268474,24/02/2015,6459,1,Alesso,Def Jam Weekly Social Report
12467,2737,268474,27/02/2015,6467,1,Alesso,Prioritarios ANGLO
12429,2173,268474,26/02/2015,6465,1,Alesso,Def Jam Social & Content Report
13492,386,268474,24/03/2015,6599,1,Alesso,Current Prios
13687,5389,268474,30/03/2015,6623,1,Alesso,Jay Cook Report
13967,386,268474,08/04/2015,6651,1,Alesso,Campaigns Mai
13150,3736,268474,20/03/2015,6563,1,Alesso,Personal Projects
14094,38,268474,13/04/2015,6665,1,Alesso,Def Jam
14097,38,268474,13/04/2015,6670,1,Alesso,KFK Priorities
14046,38,268474,10/04/2015,6661,1,Alesso,Def Jam
6862,4338,268549,17/09/2014,5252,1,Underoath,Favourites
9190,237,268646,03/12/2014,5986,1,Ben Howard,My artists
9785,1600,268646,10/12/2014,5848,1,Ben Howard,Favourites
9736,4718,268646,10/12/2014,6074,1,Ben Howard,My Roster
9737,4105,268646,10/12/2014,6069,1,Ben Howard,My Artists
9738,336,268646,10/12/2014,6075,1,Ben Howard,My Artists
8300,14,268646,31/10/2014,5894,1,Ben Howard,Current Priorities
8494,641,268646,07/11/2014,5661,1,Ben Howard,Favourites
8738,3278,268646,21/11/2014,4849,1,Ben Howard,Favourites
8641,4718,268646,17/11/2014,4947,1,Ben Howard,Favourites
9967,4718,268646,11/12/2014,6118,1,Ben Howard,Guillermo
5851,2715,268646,05/08/2014,5298,1,Ben Howard,Favourites
5622,4329,268646,28/07/2014,5223,1,Ben Howard,Favourites
5461,4267,268646,17/07/2014,5548,1,Ben Howard,Favourites
5453,3573,268646,17/07/2014,4847,1,Ben Howard,Favourites
4245,747,268646,12/05/2014,5867,1,Ben Howard,Favourites
3686,3642,268646,03/04/2014,5368,1,Ben Howard,Favourites
3737,3678,268646,08/04/2014,5818,1,Ben Howard,Favourites
3845,54,268646,15/04/2014,5763,1,Ben Howard,Favourites
1136,1049,268646,18/03/2013,5266,1,Ben Howard,Favourites
1203,1784,268646,18/04/2013,4967,1,Ben Howard,Favourites
2204,336,268646,08/10/2013,5106,1,Ben Howard,Favourites
418,815,269262,14/06/2012,5574,1,Haley Reinhart,Favourites
412,815,269281,14/06/2012,5574,1,Lauren Alaina,Favourites
2876,3158,269281,07/02/2014,4960,1,Lauren Alaina,Favourites
4226,3361,269281,10/05/2014,4978,1,Lauren Alaina,Favourites
4425,2844,269281,21/05/2014,5410,1,Lauren Alaina,Favourites
6094,4443,269281,22/08/2014,4891,1,Lauren Alaina,Favourites
12147,4793,269281,11/02/2015,5288,1,Lauren Alaina,Favourites
8429,4646,269281,05/11/2014,4860,1,Lauren Alaina,Favourites
7335,4580,269281,30/09/2014,4917,1,Lauren Alaina,Favourites
13183,5106,269281,20/03/2015,6569,1,Lauren Alaina,Mercury Records
13205,5106,269281,20/03/2015,6571,1,Lauren Alaina,Bryan - Digital 
13349,5106,269281,23/03/2015,6588,1,Lauren Alaina,Lori - Publicity 
13350,5106,269281,23/03/2015,6594,1,Lauren Alaina,Leighanna - Prod. Mngr
13351,5106,269281,23/03/2015,6595,1,Lauren Alaina,Paige - PM Coord.
13646,5106,269281,27/03/2015,6617,1,Lauren Alaina,UMG Nashville
13650,5106,269299,27/03/2015,6617,1,Scotty Mccreery,UMG Nashville
13358,5106,269299,23/03/2015,6588,1,Scotty Mccreery,Lori - Publicity 
13359,5106,269299,23/03/2015,6590,1,Scotty Mccreery,Mary Catherine - Publicity
13360,5106,269299,23/03/2015,6594,1,Scotty Mccreery,Leighanna - Prod. Mngr
13361,5106,269299,23/03/2015,6595,1,Scotty Mccreery,Paige - PM Coord.
13238,5106,269299,20/03/2015,6580,1,Scotty Mccreery,Doug - Digital 
13190,5106,269299,20/03/2015,6569,1,Scotty Mccreery,Mercury Records
7343,3214,269299,30/09/2014,5728,1,Scotty Mccreery,Favourites
6725,2722,269299,17/09/2014,5827,1,Scotty Mccreery,Favourites
6679,3755,269299,16/09/2014,5834,1,Scotty Mccreery,Favourites
8427,4646,269299,05/11/2014,4860,1,Scotty Mccreery,Favourites
10013,2527,269299,15/12/2014,6124,1,Scotty Mccreery,Mercury Nashville
6095,4443,269299,22/08/2014,4891,1,Scotty Mccreery,Favourites
4216,3361,269299,10/05/2014,4978,1,Scotty Mccreery,Favourites
4681,2532,269299,03/06/2014,5553,1,Scotty Mccreery,Favourites
2877,3158,269299,07/02/2014,4960,1,Scotty Mccreery,Favourites
3173,1030,269299,03/03/2014,5786,1,Scotty Mccreery,Favourites
2196,2527,269299,07/10/2013,5873,1,Scotty Mccreery,Favourites
413,815,269299,14/06/2012,5574,1,Scotty Mccreery,Favourites
11239,2063,269484,20/01/2015,5988,1,Daniel Johns,AU Artists
9424,2630,269591,05/12/2014,6014,1,Cuca Roseta,All UMP Artists
9425,2630,269591,05/12/2014,6015,1,Cuca Roseta,All UMP Current Artists
9426,2630,269591,05/12/2014,6016,1,Cuca Roseta,Fado
9427,2630,269591,05/12/2014,5843,1,Cuca Roseta,Favourites
6571,1651,269591,15/09/2014,5846,1,Cuca Roseta,Favourites
5257,3453,269591,04/07/2014,5175,1,Cuca Roseta,Favourites
5100,4124,270087,25/06/2014,5404,1,Andy Grammer,Favourites
11269,2173,270087,21/01/2015,6326,1,Andy Grammer,Priority Q1 2015
11272,2173,270087,21/01/2015,6327,1,Andy Grammer,Q1 Priorities
11155,2620,270124,16/01/2015,6313,1,Arkells,Domestic
11104,3210,270124,15/01/2015,6296,1,Arkells,Team Utah
11040,3805,270124,14/01/2015,6290,1,Arkells,Websites
11576,838,270124,27/01/2015,6370,1,Arkells,Domestic priorities
6389,838,270124,08/09/2014,5787,1,Arkells,Domestics
4493,1315,270124,22/05/2014,5325,1,Arkells,Favourites
7585,2652,270140,08/10/2014,5352,1,Audio Push,Favourites
5872,4095,270214,05/08/2014,5620,1,Beverly Crawford,Favourites
2469,2817,270269,04/11/2013,4830,1,Black Crowes,Favourites
7359,4611,270331,30/09/2014,5757,1,Brian Courtney Wilson,Favourites
12198,1985,270331,13/02/2015,5270,1,Brian Courtney Wilson,Favourites
12056,1101,270343,06/02/2015,5458,1,Bridgit Mendler,Favourites
11048,1091,270343,15/01/2015,6292,1,Bridgit Mendler,HWR Artists
524,1064,270343,06/08/2012,5564,1,Bridgit Mendler,Favourites
815,1062,270343,04/01/2013,4977,1,Bridgit Mendler,Favourites
726,1118,270343,29/10/2012,5527,1,Bridgit Mendler,Favourites
1933,1438,270343,19/08/2013,5171,1,Bridgit Mendler,Favourites
1777,2372,270343,16/07/2013,5381,1,Bridgit Mendler,Favourites
2317,2804,270382,21/10/2013,5511,1,Burnham,Favourites
1317,1959,270558,08/05/2013,5174,1,City And Colour,Favourites
10914,2681,270562,14/01/2015,5444,1,Classified,Favourites
11581,838,270562,27/01/2015,6369,1,Classified,Non active domestics
11564,838,270562,27/01/2015,5787,1,Classified,Domestics
2431,2804,270569,25/10/2013,5511,1,Clinton Sparks,Favourites
11565,838,270581,27/01/2015,5787,1,Colin James,Domestics
11582,838,270581,27/01/2015,6370,1,Colin James,Domestic priorities
11037,3805,270581,14/01/2015,6290,1,Colin James,Websites
11055,210,270613,15/01/2015,5263,1,Crystal Castles Vs. Health,Favourites
1788,1792,270759,20/07/2013,5026,1,Division Minuscula,Favourites
12093,5038,270807,09/02/2015,6425,1,Donald Lawrence,3 17 and 3 24 New Release
1998,507,271113,12/09/2013,4883,1,Gregory Porter,Favourites
1992,303,271113,11/09/2013,5759,1,Gregory Porter,Favourites
1350,1969,271113,13/05/2013,5658,1,Gregory Porter,Favourites
1322,1961,271113,08/05/2013,4909,1,Gregory Porter,Favourites
2287,1219,271113,18/10/2013,5880,1,Gregory Porter,Favourites
2129,2151,271113,30/09/2013,5181,1,Gregory Porter,Favourites
3103,1760,271113,25/02/2014,5684,1,Gregory Porter,Favourites
2749,3070,271113,23/01/2014,5596,1,Gregory Porter,Favourites
2960,1396,271113,12/02/2014,5565,1,Gregory Porter,Favourites
3037,3339,271113,24/02/2014,5209,1,Gregory Porter,Favourites
5572,4309,271113,23/07/2014,5274,1,Gregory Porter,Favourites
5268,1749,271113,07/07/2014,4974,1,Gregory Porter,Favourites
5442,3205,271113,16/07/2014,5405,1,Gregory Porter,Favourites
3810,3709,271113,11/04/2014,5572,1,Gregory Porter,Favourites
3602,2796,271113,03/04/2014,5677,1,Gregory Porter,Favourites
13013,1151,271113,18/03/2015,6548,1,Gregory Porter,focus
2468,1959,271302,04/11/2013,5174,1,J Roddy Walston,Favourites
2345,2817,271303,23/10/2013,4830,1,J Roddy Walston And The Business,Favourites
11028,3805,271520,14/01/2015,6290,1,Johnny Reid,Websites
7362,4611,271657,30/09/2014,5757,1,Kierra Sheard,Favourites
9611,4312,271657,08/12/2014,6031,1,Kierra Sheard,Motown Gospel
7898,4290,271675,16/10/2014,5531,1,Kip Moore,Favourites
6397,4528,271675,08/09/2014,5926,1,Kip Moore,Favourites
6669,4575,271675,16/09/2014,5375,1,Kip Moore,Favourites
6727,2722,271675,17/09/2014,5827,1,Kip Moore,Favourites
12145,4793,271675,11/02/2015,5288,1,Kip Moore,Favourites
2864,3158,271675,07/02/2014,4960,1,Kip Moore,Favourites
4688,2532,271675,03/06/2014,5553,1,Kip Moore,Favourites
4224,3361,271675,10/05/2014,4978,1,Kip Moore,Favourites
4108,2844,271675,05/05/2014,5410,1,Kip Moore,Favourites
5564,4300,271675,22/07/2014,4990,1,Kip Moore,Favourites
5497,4282,271675,18/07/2014,5733,1,Kip Moore,Favourites
5475,4275,271675,18/07/2014,5338,1,Kip Moore,Favourites
6071,4443,271675,22/08/2014,4891,1,Kip Moore,Favourites
13241,5106,271675,20/03/2015,6580,1,Kip Moore,Doug - Digital 
13177,5106,271675,20/03/2015,6567,1,Kip Moore,MCA Nashville
13392,5106,271675,23/03/2015,6588,1,Kip Moore,Lori - Publicity 
13393,5106,271675,23/03/2015,6591,1,Kip Moore,Katie - Prod. Mngr
13394,5106,271675,23/03/2015,6595,1,Kip Moore,Paige - PM Coord.
13642,5106,271675,27/03/2015,6617,1,Kip Moore,UMG Nashville
10157,2196,271728,15/12/2014,6131,1,La Arrolladora Banda El Limón,Latin Q1 2015
11025,3805,272092,14/01/2015,6290,1,Mark Masri,Websites
7356,4611,272206,30/09/2014,5757,1,Micah Stampley,Favourites
12500,2737,272284,27/02/2015,6468,1,Moderatto,Prioritarios LATINO
2785,189,272329,30/01/2014,4939,1,Muppets,Favourites
10206,2196,272611,15/12/2014,6131,1,Pesado,Latin Q1 2015
1779,2372,272774,16/07/2013,5381,1,Redlight King,Favourites
357,1101,272774,18/05/2012,5458,1,Redlight King,Favourites
5156,4131,272842,26/06/2014,4923,1,Rico Love,Favourites
5090,4088,272842,24/06/2014,4916,1,Rico Love,Favourites
13883,5038,272842,03/04/2015,6644,1,Rico Love,5 12 and 5 19 New Releases
2337,1959,273265,22/10/2013,5174,1,Spinnerette,Favourites
2400,2804,273284,25/10/2013,5511,1,Stacy Barthe,Favourites
2624,517,273288,09/12/2013,5583,1,Stan,Favourites
2391,2804,273903,24/10/2013,5511,1,Triple C's,Favourites
865,1039,274044,17/01/2013,5914,1,Voz De Mando,Favourites
2392,2804,274183,24/10/2013,5511,1,Yg,Favourites
2479,2469,274183,06/11/2013,5537,1,Yg,Favourites
2255,2768,274183,15/10/2013,5047,1,Yg,Favourites
3101,2623,274183,25/02/2014,5315,1,Yg,Favourites
10391,1744,274183,22/12/2014,6164,1,Yg,Urban
12450,2173,274183,26/02/2015,6465,1,Yg,Def Jam Social & Content Report
12389,4051,274183,24/02/2015,6459,1,Yg,Def Jam Weekly Social Report
8173,988,274183,28/10/2014,5075,1,Yg,Favourites
13718,5389,274183,30/03/2015,6623,1,Yg,Jay Cook Report
435,1143,274361,29/06/2012,5253,1,Boy,Favourites
3026,1985,276086,21/02/2014,5270,1,Tye Tribbett,Favourites
7355,4611,276086,30/09/2014,5757,1,Tye Tribbett,Favourites
11837,4666,276307,30/01/2015,4904,1,A Thousand Horses,Favourites
10983,2611,276803,14/01/2015,5073,1,Marianas Trench,My Priorities
11091,3210,276803,15/01/2015,6296,1,Marianas Trench,Team Utah
5817,1416,276803,01/08/2014,5470,1,Marianas Trench,Favourites
13008,5038,276952,17/03/2015,6546,1,Other Lives,4 28 and 5 3 New Releases
1903,2488,277154,13/08/2013,5004,1,Serena Ryder,Favourites
11011,5119,277154,14/01/2015,6288,1,Serena Ryder,Domestic Projects
11610,838,277154,27/01/2015,5787,1,Serena Ryder,Domestics
11611,838,277154,27/01/2015,6369,1,Serena Ryder,Non active domestics
11587,838,280318,27/01/2015,5787,1,Florence K,Domestics
11588,838,280318,27/01/2015,6369,1,Florence K,Non active domestics
2562,2735,280318,25/11/2013,5123,1,Florence K,Favourites
3540,3563,280318,28/03/2014,5558,1,Florence K,Favourites
3105,1760,280542,25/02/2014,5684,1,Ndidi Onukwulu,Favourites
7740,2281,281309,09/10/2014,5842,1,Maco,Favourites
7119,4115,281358,23/09/2014,5447,1,Norlie And Kkv,Favourites
3913,1745,281476,16/04/2014,5579,1,Skip The Use,Favourites
3955,590,281476,22/04/2014,5070,1,Skip The Use,Favourites
4719,704,281476,04/06/2014,5887,1,Skip The Use,Favourites
4526,225,281476,26/05/2014,5592,1,Skip The Use,Favourites
4525,743,281515,26/05/2014,5637,1,Teddybears,Favourites
4898,4020,281515,11/06/2014,5295,1,Teddybears,Favourites
10231,4838,281515,16/12/2014,4797,1,Teddybears,Polydor
9996,381,282281,12/12/2014,4965,1,Lenny,Domestic 360
10131,366,282281,15/12/2014,6128,1,Lenny,CZ domestic priorities
10614,3025,282281,09/01/2015,5859,1,Lenny,Local
5373,1244,282281,10/07/2014,5469,1,Lenny,Favourites
4648,366,282281,03/06/2014,5845,1,Lenny,Favourites
1730,1999,283323,08/07/2013,5275,1,Wolfgang Niedecken,Favourites
1531,2070,284236,07/06/2013,5060,1,Pixies,Favourites
10460,879,284251,05/01/2015,6176,1,Odessa,Breaking2015
12316,95,284251,23/02/2015,6270,1,Odessa,Class of 2015
12548,4051,284251,27/02/2015,6471,1,Odessa,Republic Weekly Social Report
13754,5110,284251,31/03/2015,6628,1,Odessa,Class of 2015 Benchmarking 
13759,5110,284263,31/03/2015,6628,1,The Weekend,Class of 2015 Benchmarking 
1541,2151,284278,07/06/2013,5181,1,Adelitas Way,Favourites
1879,2477,284278,09/08/2013,5164,1,Adelitas Way,Favourites
3961,2623,284278,22/04/2014,5315,1,Adelitas Way,Favourites
5716,1930,284278,30/07/2014,4885,1,Adelitas Way,Favourites
5324,4199,284304,08/07/2014,5674,1,Woodkid,Favourites
3859,2270,284304,15/04/2014,5066,1,Woodkid,Favourites
9831,3295,284459,10/12/2014,6083,1,Eelke Kleijn,PM AM DECEMBRE 2014
6034,1705,285146,20/08/2014,5534,1,Beech,Favourites
10416,5038,285149,04/01/2015,6159,1,Blackberry Smoke,2 3 and 2 10 New Releases
11861,2397,285149,02/02/2015,5110,1,Blackberry Smoke,Favourites
11069,210,285314,15/01/2015,5263,1,Spector,Favourites
4263,1408,285314,13/05/2014,5839,1,Spector,Favourites
4380,3879,285314,19/05/2014,5027,1,Spector,Favourites
1089,1674,285436,08/03/2013,5927,1,Dot Rotten,Favourites
2428,2804,285928,25/10/2013,5511,1,Sonna Rele,Favourites
2083,2644,285968,20/09/2013,5619,1,The Weeknd,Favourites
873,449,285968,22/01/2013,5670,1,The Weeknd,Favourites
642,30,285968,11/09/2012,5264,1,The Weeknd,Favourites
652,1367,285968,12/09/2012,5461,1,The Weeknd,Favourites
845,1330,285968,16/01/2013,5503,1,The Weeknd,Favourites
784,578,285968,29/11/2012,5895,1,The Weeknd,Favourites
1860,592,285968,06/08/2013,5928,1,The Weeknd,Favourites
3668,3623,285968,03/04/2014,5419,1,The Weeknd,Favourites
5883,2681,285968,06/08/2014,5444,1,The Weeknd,Favourites
11332,1667,285968,23/01/2015,6337,1,The Weeknd,Stats
9847,4871,285968,10/12/2014,5646,1,The Weeknd,My Artists
9888,4448,285968,10/12/2014,6097,1,The Weeknd,All Acts
9881,4448,285968,10/12/2014,6095,1,The Weeknd,Hayley's Acts
11965,4034,285968,03/02/2015,6407,1,The Weeknd,Label meeting 04.02.15
11344,1667,285968,23/01/2015,6341,1,The Weeknd,Stats Tom
12550,4051,285968,27/02/2015,6471,1,The Weeknd,Republic Weekly Social Report
12324,95,285968,23/02/2015,6270,1,The Weeknd,Class of 2015
12233,4908,285968,17/02/2015,6086,1,The Weeknd,My Artists
7485,3979,285968,03/10/2014,5067,1,The Weeknd,Favourites
7467,545,285968,02/10/2014,5095,1,The Weeknd,Favourites
13510,386,285968,24/03/2015,6599,1,The Weeknd,Current Prios
13143,3736,285968,20/03/2015,6563,1,The Weeknd,Personal Projects
3546,1959,286376,31/03/2014,5174,1,My Goodness,Favourites
4156,3809,286376,07/05/2014,5434,1,My Goodness,Favourites
5819,1416,286634,01/08/2014,5470,1,Michael Kiwanuka,Favourites
894,1590,286634,23/01/2013,5228,1,Michael Kiwanuka,Favourites
12305,3790,286634,23/02/2015,6453,1,Michael Kiwanuka,James Bay
12234,4908,286940,17/02/2015,6086,1,Vintage Trouble,My Artists
11141,1595,286940,16/01/2015,4836,1,Vintage Trouble,Favourites
7301,1969,286940,29/09/2014,5658,1,Vintage Trouble,Favourites
12653,255,287237,04/03/2015,6490,1,K.I.D,Domestics
12003,838,287237,04/02/2015,6370,1,K.I.D,Domestic priorities
12004,838,287237,04/02/2015,5787,1,K.I.D,Domestics
5136,4126,287243,25/06/2014,5101,1,Larry Hernández,Favourites
4449,2844,287918,21/05/2014,5410,1,Brantley Gilbert,Favourites
12113,4666,287918,10/02/2015,6414,1,Brantley Gilbert,Q1 Artist Activity
7509,4666,287918,06/10/2014,4904,1,Brantley Gilbert,Favourites
951,1228,288183,30/01/2013,4906,1,Girls' Generation,Favourites
419,815,288183,14/06/2012,5574,1,Girls' Generation,Favourites
958,370,288327,30/01/2013,5147,1,Vicci Martinez,Favourites
1044,1044,288327,21/02/2013,5378,1,Vicci Martinez,Favourites
1500,857,288733,30/05/2013,5279,1,Havana Brown,Favourites
1481,2010,288733,28/05/2013,4903,1,Havana Brown,Favourites
2686,2240,288733,07/01/2014,5438,1,Havana Brown,Favourites
8538,2014,288733,11/11/2014,5502,1,Havana Brown,Favourites
9028,744,288888,03/12/2014,5776,1,Berlin Comedian Harmonists,Domestic Classical
10499,3025,289403,06/01/2015,5859,1,Xindl X,Local
602,366,289403,04/09/2012,5845,1,Xindl X,Favourites
5375,1244,289403,10/07/2014,5469,1,Xindl X,Favourites
8176,988,289916,28/10/2014,5075,1,Odd Future,Favourites
8969,744,290550,03/12/2014,5950,1,Aleksandra Kurzak,Decca
12038,463,290628,05/02/2015,6415,1,Nause,PM:AM
594,122,290628,31/08/2012,5570,1,Nause,Favourites
8277,4804,291304,30/10/2014,5306,1,To Kill A King,Favourites
8168,1996,291432,28/10/2014,5140,1,Mini Mansions,Favourites
7870,1756,291432,14/10/2014,5092,1,Mini Mansions,Favourites
6536,1935,291432,12/09/2014,5870,1,Mini Mansions,Favourites
11068,210,291432,15/01/2015,5263,1,Mini Mansions,Favourites
3075,386,292041,25/02/2014,5901,1,Andreas Bourani,Favourites
5304,1192,292041,08/07/2014,5336,1,Andreas Bourani,Favourites
4888,1778,292041,10/06/2014,4952,1,Andreas Bourani,Favourites
4815,1182,292041,06/06/2014,5930,1,Andreas Bourani,Favourites
5079,3039,292041,24/06/2014,5530,1,Andreas Bourani,Favourites
4549,1208,292041,27/05/2014,5011,1,Andreas Bourani,Favourites
4181,1822,292041,08/05/2014,5505,1,Andreas Bourani,Favourites
4025,115,292041,28/04/2014,4819,1,Andreas Bourani,Favourites
13487,386,292041,24/03/2015,6599,1,Andreas Bourani,Current Prios
13463,2562,292041,24/03/2015,6586,1,Andreas Bourani,Managementprotokoll
13799,2004,292041,01/04/2015,6632,1,Andreas Bourani,ECHO
13961,386,292041,08/04/2015,6651,1,Andreas Bourani,Campaigns Mai
3958,3753,292234,22/04/2014,4973,1,Bastille,Favourites
